jgz,0,0
jjx,0,0
jpz,0,0
jxk,0,0
kqy,0,0
qdz,0,0
qfy,0,0
qgd,0,0
qkc,0,0
qkk,0,0
qkz,0,0
qmk,0,0
qpz,0,0
qqz,0,0
qvy,0,0
qwj,0,0
qwx,0,0
qxk,0,0
qyz,0,0
qzd,0,0
vfq,0,0
vqe,0,0
vqj,0,0
vqy,0,0
vqz,0,0
vvz,0,0
vxz,0,0
vzk,0,0
xfv,0,0
xlz,0,0
zgq,0,0
zkx,0,0
zqc,0,0
zqe,0,0
zqq,0,0
zvq,0,0
zvu,0,0
zvz,0,0
bpz,1,0.0000000017347512016964188
bqz,1,0.0000000017347512016964188
cjx,1,0.0000000017347512016964188
dlz,1,0.0000000017347512016964188
fvq,1,0.0000000017347512016964188
fxq,1,0.0000000017347512016964188
gjz,1,0.0000000017347512016964188
hvz,1,0.0000000017347512016964188
iwx,1,0.0000000017347512016964188
jfz,1,0.0000000017347512016964188
jgx,1,0.0000000017347512016964188
jlx,1,0.0000000017347512016964188
jpx,1,0.0000000017347512016964188
jqn,1,0.0000000017347512016964188
jtz,1,0.0000000017347512016964188
jvq,1,0.0000000017347512016964188
jxj,1,0.0000000017347512016964188
jxq,1,0.0000000017347512016964188
kqj,1,0.0000000017347512016964188
kvq,1,0.0000000017347512016964188
mqx,1,0.0000000017347512016964188
pqz,1,0.0000000017347512016964188
qfn,1,0.0000000017347512016964188
qfv,1,0.0000000017347512016964188
qgv,1,0.0000000017347512016964188
qgx,1,0.0000000017347512016964188
qjx,1,0.0000000017347512016964188
qpv,1,0.0000000017347512016964188
qqy,1,0.0000000017347512016964188
qrg,1,0.0000000017347512016964188
qrx,1,0.0000000017347512016964188
qrz,1,0.0000000017347512016964188
qtz,1,0.0000000017347512016964188
qvk,1,0.0000000017347512016964188
qxq,1,0.0000000017347512016964188
qxt,1,0.0000000017347512016964188
qxv,1,0.0000000017347512016964188
qyc,1,0.0000000017347512016964188
qyv,1,0.0000000017347512016964188
qyy,1,0.0000000017347512016964188
rqz,1,0.0000000017347512016964188
svz,1,0.0000000017347512016964188
tqk,1,0.0000000017347512016964188
ujv,1,0.0000000017347512016964188
uqf,1,0.0000000017347512016964188
vfz,1,0.0000000017347512016964188
vhx,1,0.0000000017347512016964188
vhz,1,0.0000000017347512016964188
vkq,1,0.0000000017347512016964188
vkx,1,0.0000000017347512016964188
vlq,1,0.0000000017347512016964188
vqd,1,0.0000000017347512016964188
vqk,1,0.0000000017347512016964188
vqx,1,0.0000000017347512016964188
vtz,1,0.0000000017347512016964188
vzr,1,0.0000000017347512016964188
wgx,1,0.0000000017347512016964188
wqz,1,0.0000000017347512016964188
xjq,1,0.0000000017347512016964188
xqg,1,0.0000000017347512016964188
xqh,1,0.0000000017347512016964188
xqm,1,0.0000000017347512016964188
xqq,1,0.0000000017347512016964188
xqy,1,0.0000000017347512016964188
xrq,1,0.0000000017347512016964188
yvq,1,0.0000000017347512016964188
zcq,1,0.0000000017347512016964188
zfg,1,0.0000000017347512016964188
zfq,1,0.0000000017347512016964188
zfx,1,0.0000000017347512016964188
zgx,1,0.0000000017347512016964188
zjt,1,0.0000000017347512016964188
zlz,1,0.0000000017347512016964188
zqg,1,0.0000000017347512016964188
zqo,1,0.0000000017347512016964188
zqx,1,0.0000000017347512016964188
zqy,1,0.0000000017347512016964188
ztq,1,0.0000000017347512016964188
zvy,1,0.0000000017347512016964188
zwb,1,0.0000000017347512016964188
zwv,1,0.0000000017347512016964188
bkz,2,0.0000000034695024033928376
bxk,2,0.0000000034695024033928376
bxq,2,0.0000000034695024033928376
bxz,2,0.0000000034695024033928376
clq,2,0.0000000034695024033928376
cqz,2,0.0000000034695024033928376
czq,2,0.0000000034695024033928376
dqz,2,0.0000000034695024033928376
gpz,2,0.0000000034695024033928376
gqv,2,0.0000000034695024033928376
gzq,2,0.0000000034695024033928376
gzv,2,0.0000000034695024033928376
ijq,2,0.0000000034695024033928376
iqx,2,0.0000000034695024033928376
jfv,2,0.0000000034695024033928376
jgq,2,0.0000000034695024033928376
jnx,2,0.0000000034695024033928376
jqe,2,0.0000000034695024033928376
jqg,2,0.0000000034695024033928376
jqj,2,0.0000000034695024033928376
jqx,2,0.0000000034695024033928376
jqz,2,0.0000000034695024033928376
jwq,2,0.0000000034695024033928376
jxf,2,0.0000000034695024033928376
jxu,2,0.0000000034695024033928376
jyz,2,0.0000000034695024033928376
jzq,2,0.0000000034695024033928376
jzv,2,0.0000000034695024033928376
jzy,2,0.0000000034695024033928376
kpx,2,0.0000000034695024033928376
lwx,2,0.0000000034695024033928376
mfq,2,0.0000000034695024033928376
mqz,2,0.0000000034695024033928376
pqx,2,0.0000000034695024033928376
pvq,2,0.0000000034695024033928376
pzq,2,0.0000000034695024033928376
pzv,2,0.0000000034695024033928376
qcv,2,0.0000000034695024033928376
qdx,2,0.0000000034695024033928376
qfd,2,0.0000000034695024033928376
qfx,2,0.0000000034695024033928376
qgc,2,0.0000000034695024033928376
qgk,2,0.0000000034695024033928376
qgz,2,0.0000000034695024033928376
qhf,2,0.0000000034695024033928376
qhg,2,0.0000000034695024033928376
qhz,2,0.0000000034695024033928376
qjh,2,0.0000000034695024033928376
qjl,2,0.0000000034695024033928376
qjm,2,0.0000000034695024033928376
qjz,2,0.0000000034695024033928376
qml,2,0.0000000034695024033928376
qmv,2,0.0000000034695024033928376
qmz,2,0.0000000034695024033928376
qpj,2,0.0000000034695024033928376
qpk,2,0.0000000034695024033928376
qqx,2,0.0000000034695024033928376
